source_row_number,source_sheet_name,Unnamed: 2,pinyin,MC (NWH),MC (B&S),GSR,漢語大字典,廣韻,Unnamed: 9,normalized_character,normalized_pinyin,normalized_mc_nwh,normalized_mc_bs,normalized_gsr,normalized_hanyu_dazidian,normalized_guangyun
3815,Feuil1,邃,sui4,swiyH,swijH,0526o,63893.020,350.48,6,邃,sui4,swiyH,swijH,0526o,63893.020,350.48
3816,Feuil1,彗,hui4,ziweyH,zjwejH,0527a,20961.100,350.23 375.25 376.45,20,彗,hui4,ziweyH,zjwejH,0527a,20961.100,350.23 375.25 376.45
3817,Feuil1,彗,hui4,zwiyH,zwijH,0527a,20961.100,350.23 375.25 376.45,20,彗,hui4,zwiyH,zwijH,0527a,20961.100,350.23 375.25 376.45
3818,Feuil1,篲,hui4,ziweyH,zjwejH,0527b,53005.220,376.42,6,篲,hui4,ziweyH,zjwejH,0527b,53005.220,376.42
3819,Feuil1,篲,hui4,zwiyH,zwijH,0527b,53005.220,376.42,6,篲,hui4,zwiyH,zwijH,0527b,53005.220,376.42
3820,Feuil1,嘒,hui4,xweyH,xwejH,0527c,10672.080,374.09,6,嘒,hui4,xweyH,xwejH,0527c,10672.080,374.09
3821,Feuil1,慧,hui4,hweyH,hwejH,0527d,42340.050,373.45,6,慧,hui4,hweyH,hwejH,0527d,42340.050,373.45
3822,Feuil1,譿,hui4,hweyH,hwejH,0527e,64028.180,,0,譿,hui4,hweyH,hwejH,0527e,64028.180,
3823,Feuil1,祟,sui4,swiyH,swijH,0528a,42390.190,351.01,6,祟,sui4,swiyH,swijH,0528a,42390.190,351.01
3824,Feuil1,類,lei4,lwiyH,lwijH,0529a,74387.040,351.09,6,類,lei4,lwiyH,lwijH,0529a,74387.040,351.09
3825,Feuil1,纇,lei4,lwəyH,lwojH,0529b,74392.090,389.16,6,纇,lei4,lwəyH,lwojH,0529b,74392.090,389.16
3826,Feuil1,胐,fei3,phiɨyX,phj+jX,0530a,32065.010,,0,胐,fei3,phiɨyX,phj+jX,0530a,32065.010,
3827,Feuil1,胐,pu2?,phwət,phwot,0530a,32065.010,,0,胐,pu2?,phwət,phwot,0530a,32065.010,
3828,Feuil1,未,wei4,miɨyH,mj+jH,0531a,21150.010,358.43,6,未,wei4,miɨyH,mj+jH,0531a,21150.010,358.43
3829,Feuil1,味,wei4,miɨyH,mj+jH,0531g,10597.060,358.44,6,味,wei4,miɨyH,mj+jH,0531g,10597.060,358.44
3830,Feuil1,魅,mei4,miyH,mijH,0531h,74430.010,350.14,6,魅,mei4,miyH,mijH,0531h,74430.010,350.14
3831,Feuil1,寐,mei4,myiyH,mjijH,0531i,20944.120,353.31,6,寐,mei4,myiyH,mjijH,0531i,20944.120,353.31
3832,Feuil1,妹,mei4,mwəyH,mwojH,0531k,21034.060,387.48,6,妹,mei4,mwəyH,mwojH,0531k,21034.060,387.48
3833,Feuil1,昧,mei4,mwəyH,mwojH,0531n,21497.010,387.49 485.02,13,昧,mei4,mwəyH,mwojH,0531n,21497.010,387.49 485.02
3834,Feuil1,沬,mei4,mwəyH,mwojH,0531p,31578.010,358.48 383.23,13,沬,mei4,mwəyH,mwojH,0531p,31578.010,358.48 383.23
3835,Feuil1,𩎟,mei4,meayH,meajH,0531q,74504.030,386.18,6,𩎟,mei4,meayH,meajH,0531q,74504.030,386.18
3836,Feuil1,𩎟,mei4,mwəyH,mwojH,0531q,74504.030,386.18,6,𩎟,mei4,mwəyH,mwojH,0531q,74504.030,386.18
3837,Feuil1,戾,li4,leyH,lejH,0532a,32258.060,374.25 496.19,13,戾,li4,leyH,lejH,0532a,32258.060,374.25 496.19
3838,Feuil1,戾,lie4,let,let,0532a,32258.060,374.25 496.19,13,戾,lie4,let,let,0532a,32258.060,374.25 496.19
3839,Feuil1,悷,li4,leyH,lejH,0532b,42319.060,374.44,6,悷,li4,leyH,lejH,0532b,42319.060,374.44
3840,Feuil1,淚,lei4,lwiyH,lwijH,0532c,31662.070,351.10,6,淚,lei4,lwiyH,lwijH,0532c,31662.070,351.10
3841,Feuil1,惠,hui4,hweyH,hwejH,0533a,42309.100,373.48,6,惠,hui4,hweyH,hwejH,0533a,42309.100,373.48
3842,Feuil1,叀,hui4,hweyH,hwejH,0533b,10386.120,411.57,6,叀,hui4,hweyH,hwejH,0533b,10386.120,411.57
3843,Feuil1,蟪,hui4,hweyH,hwejH,0533e,42890.010,373.49,6,蟪,hui4,hweyH,hwejH,0533e,42890.010,373.49
3844,Feuil1,蕙,hui4,hweyH,hwejH,0533f,53288.220,373.50,6,蕙,hui4,hweyH,hwejH,0533f,53288.220,373.50
3845,Feuil1,譓,hui4,hweyH,hwejH,0533g,64017.070,373.55,6,譓,hui4,hweyH,hwejH,0533g,64017.070,373.55
3846,Feuil1,穗,sui4,zwiyH,zwijH,0533h,42631.120,350.43,6,穗,sui4,zwiyH,zwijH,0533h,42631.120,350.43
3847,Feuil1,繐,sui4,siweyH,sjwejH,0533i,53451.090,373.52 375.16,13,繐,sui4,siweyH,sjwejH,0533i,53451.090,373.52 375.16
3848,Feuil1,㕟,kui4,khweayH,khweajH,0534a,10397.110,385.48,6,㕟,kui4,khweayH,khweajH,0534a,10397.110,385.48
3849,Feuil1,蒯,kuai4,khweayH,khweajH,0534b,10352.210,385.45,6,蒯,kuai4,khweayH,khweajH,0534b,10352.210,385.45
3850,Feuil1,棄,qi4,khyiyH,khjijH,0535a,21237.070,353.14,6,棄,qi4,khyiyH,khjijH,0535a,21237.070,353.14
3851,Feuil1,器,qi4,khiyH,khijH,0536a,10690.070,354.40,6,器,qi4,khiyH,khijH,0536a,10690.070,354.40
3852,Feuil1,劓,yi4,ṅiyH,ngijH,0537a,10360.200,352.51,6,劓,yi4,ṅiyH,ngijH,0537a,10360.200,352.51
3853,Feuil1,季,ji4,kiwiyH,kjwijH,0538a,21013.050,354.41,6,季,ji4,kiwiyH,kjwijH,0538a,21013.050,354.41
3854,Feuil1,悸,ji4,giwiyH,gjwijH,0538e,42316.010,353.56,6,悸,ji4,giwiyH,gjwijH,0538e,42316.010,353.56
3855,Feuil1,位,wei4,hwiyH,hwijH,0539a,10138.030,350.11,6,位,wei4,hwiyH,hwijH,0539a,10138.030,350.11
3856,Feuil1,㬰,yu2,gwiyH,gwijH,0540a,21485.020,076.17,6,㬰,yu2,gwiyH,gwijH,0540a,21485.020,076.17
3857,Feuil1,貴,gui4,kiwɨyH,kjwɨjH,0540b,63632.090,358.51,6,貴,gui4,kiwɨyH,kjwɨjH,0540b,63632.090,358.51
3858,Feuil1,憒,kui4,kwəyH,kwojH,0540c,42354.070,388.45,6,憒,kui4,kwəyH,kwojH,0540c,42354.070,388.45
3859,Feuil1,潰,kui4,hwəyH,hwojH,0540d,31741.020,388.55,6,潰,kui4,hwəyH,hwojH,0540d,31741.020,388.55
3860,Feuil1,繢,hui4,hwəyH,hwojH,0540e,53452.020,388.57,6,繢,hui4,hwəyH,hwojH,0540e,53452.020,388.57
3861,Feuil1,靧,hui4,hwəyH,xwojH,0540f,74402.020,388.12,6,靧,hui4,hwəyH,xwojH,0540f,74402.020,388.12
3862,Feuil1,匱,gui4,gwiyH,gwijH,0540g,10089.140,351.33,6,匱,gui4,gwiyH,gwijH,0540g,10089.140,351.33
3863,Feuil1,櫃,gui4,gwiyH,gwijH,0540h,21307.070,351.39,6,櫃,gui4,gwiyH,gwijH,0540h,21307.070,351.39
3864,Feuil1,蕢,kui4,gwiyH,gwijH,0540i,53291.010,351.34 385.52,13,蕢,kui4,gwiyH,gwijH,0540i,53291.010,351.34 385.52
3865,Feuil1,簣,kui4,khweayH,khweajH,0540j,53015.090,351.42 385.50,13,簣,kui4,khweayH,khweajH,0540j,53015.090,351.42 385.50
3866,Feuil1,鞼,gui4,gwiyH,gwijH,0540k,74350.060,097.07 351.41,13,鞼,gui4,gwiyH,gwijH,0540k,74350.060,097.07 351.41
3867,Feuil1,饋,kui4,gwiyH,gwijH,0540l,74474.080,351.36,6,饋,kui4,gwiyH,gwijH,0540l,74474.080,351.36
3868,Feuil1,遺,yi2,yiwiy,ywij,0540m,63882.070,055.44 356.06,13,遺,yi2,yiwiy,ywij,0540m,63882.070,055.44 356.06
3869,Feuil1,遺,wei4,yiwiyH,ywijH,0540m,63882.070,055.44 356.06,13,遺,wei4,yiwiyH,ywijH,0540m,63882.070,055.44 356.06
3870,Feuil1,僓,hui4,xweayH,xweajH,0540o,10219.050,272.39 389.04,13,僓,hui4,xweayH,xweajH,0540o,10219.050,272.39 389.04
3871,Feuil1,聵,kui4,ṅweayH,ngweajH,0540p,42797.060,386.05,6,聵,kui4,ṅweayH,ngweajH,0540p,42797.060,386.05
3872,Feuil1,壝,wei2,yiwiy,ywij,0540q,10497.180,055.46 250.17,13,壝,wei2,yiwiy,ywij,0540q,10497.180,055.46 250.17
3873,Feuil1,壝,wei3,yiwiyX,ywijX,0540q,10497.180,055.46 250.17,13,壝,wei3,yiwiyX,ywijX,0540q,10497.180,055.46 250.17
3874,Feuil1,開,kai1,khəy,khoj,0541a,74286.020,098.55,6,開,kai1,khəy,khoj,0541a,74286.020,098.55
3875,Feuil1,開,kai1,khəyX,khojX,0541a,74286.020,098.55,6,開,kai1,khəyX,khojX,0541a,74286.020,098.55
3876,Feuil1,回,hui2,ḫwəy,hwoj,0542a,10712.020,096.27,6,回,hui2,ḫwəy,hwoj,0542a,10712.020,096.27
3877,Feuil1,廻,hui2,ḫwəy,hwoj,0542b,10404.090,,0,廻,hui2,ḫwəy,hwoj,0542b,10404.090,
3878,Feuil1,迴,hui2,ḫwəy,hwoj,0542c,63828.130,096.29 388.56,13,迴,hui2,ḫwəy,hwoj,0542c,63828.130,096.29 388.56
3879,Feuil1,徊,hui2,ḫwəy,hwoj,0542d,20819.150,096.31,6,徊,hui2,ḫwəy,hwoj,0542d,20819.150,096.31
3880,Feuil1,洄,hui2,ḫwəy,hwoj,0542e,31607.070,096.28,6,洄,hui2,ḫwəy,hwoj,0542e,31607.070,096.28
3881,Feuil1,蛔,hui2,ḫwəy,hwoj,0542f,42849.070,,0,蛔,hui2,ḫwəy,hwoj,0542f,42849.070,
3882,Feuil1,追,zhui1,ṭwiy,trwij,0543d,63829.050,055.22,6,追,zhui1,ṭwiy,trwij,0543d,63829.050,055.22
3883,Feuil1,縋,zhui4,ḍiweH,drjweH,0543h,53429.020,348.18,6,縋,zhui4,ḍiweH,drjweH,0543h,53429.020,348.18
3884,Feuil1,膇,zhui4,ḍiweH,drjweH,0543i,32097.090,348.19,6,膇,zhui4,ḍiweH,drjweH,0543i,32097.090,348.19
3885,Feuil1,隤,tui2,dwəy,dwoj,0544a,64157.090,097.28,6,隤,tui2,dwəy,dwoj,0544a,64157.090,097.28
3886,Feuil1,穨,tui2,dwəy,dwoj,0544b,42637.010,097.25,6,穨,tui2,dwəy,dwoj,0544b,42637.010,097.25
3887,Feuil1,頹,tui2,dwəy,dwoj,0544c; 1205b,74374.120,097.26,6,頹,tui2,dwəy,dwoj,0544c; 1205b,74374.120,097.26
3888,Feuil1,磊,lei3,lwəyX,lwojX,0545a,42447.030,272.07,6,磊,lei3,lwəyX,lwojX,0545a,42447.030,272.07
3889,Feuil1,枚,mei2,mwəy,mwoj,0546a,21171.010,096.40,6,枚,mei2,mwəy,mwoj,0546a,21171.010,096.40
3890,Feuil1,玫,mei2,mwəy,mwoj,0546b,21104.080,,0,玫,mei2,mwəy,mwoj,0546b,21104.080,
3891,Feuil1,幾,qi2,giɨy,gj+j,0547a,21095.080,065.16 065.31 255.05 361.39,27,幾,qi2,giɨy,gj+j,0547a,21095.080,065.16 065.31 255.05 361.39
3892,Feuil1,幾,ji1,kiɨy,kj+j,0547a,21095.080,065.16 065.31 255.05 361.39,27,幾,ji1,kiɨy,kj+j,0547a,21095.080,065.16 065.31 255.05 361.39
3893,Feuil1,幾,ji3,kiɨyX,kj+jX,0547a,21095.080,065.16 065.31 255.05 361.39,27,幾,ji3,kiɨyX,kj+jX,0547a,21095.080,065.16 065.31 255.05 361.39
3894,Feuil1,機,ji1,kiɨy,kj+j,0547c,21298.040,065.22,6,機,ji1,kiɨy,kj+j,0547c,21298.040,065.22
3895,Feuil1,璣,ji1,kiɨy,kj+j,0547d,21139.020,065.35,6,璣,ji1,kiɨy,kj+j,0547d,21139.020,065.35
3896,Feuil1,磯,ji1,kiɨy,kj+j,0547e,42458.030,065.27,6,磯,ji1,kiɨy,kj+j,0547e,42458.030,065.27
3897,Feuil1,禨,ji1,kiɨy,kj+j,0547f,42409.010,065.30 361.03,13,禨,ji1,kiɨy,kj+j,0547f,42409.010,065.30 361.03
3898,Feuil1,禨,ji4,kiɨyH,kj+jH,0547f,42409.010,065.30 361.03,13,禨,ji4,kiɨyH,kj+jH,0547f,42409.010,065.30 361.03
3899,Feuil1,穖,ji3,kiɨyX,kj+jX,0547g,42633.120,255.06,6,穖,ji3,kiɨyX,kj+jX,0547g,42633.120,255.06
3900,Feuil1,蟣,ji3,kiɨyX,kj+jX,0547h,42894.160,065.19 255.04,13,蟣,ji3,kiɨyX,kj+jX,0547h,42894.160,065.19 255.04
3901,Feuil1,譏,ji1,kiɨy,kj+j,0547i,64022.060,065.23,6,譏,ji1,kiɨy,kj+j,0547i,64022.060,065.23
3902,Feuil1,鞿,ji1,kiɨy,kj+j,0547j,74350.190,065.28,6,鞿,ji1,kiɨy,kj+j,0547j,74350.190,065.28
3903,Feuil1,饑,ji1,kiɨy,kj+j,0547k,74475.050,065.29,6,饑,ji1,kiɨy,kj+j,0547k,74475.050,065.29
3904,Feuil1,畿,ji1,giɨy,gj+j,0547l,42551.090,065.07,6,畿,ji1,giɨy,gj+j,0547l,42551.090,065.07
3905,Feuil1,豈,qi3,khiɨyX,khj+jX,0548a,63565.040,255.02,6,豈,qi3,khiɨyX,khj+jX,0548a,63565.040,255.02
3906,Feuil1,豈,kai3,khəyX,khojX,0548a,63565.040,255.02,6,豈,kai3,khəyX,khojX,0548a,63565.040,255.02
3907,Feuil1,凱,kai3,khəyX,khojX,0548b,10278.130,273.41,6,凱,kai3,khəyX,khojX,0548b,10278.130,273.41
3908,Feuil1,愷,kai3,khəyX,khojX,0548c,42337.020,273.40,6,愷,kai3,khəyX,khojX,0548c,42337.020,273.40
3909,Feuil1,塏,kai3,khəyX,khojX,0548d,10472.050,273.43,6,塏,kai3,khəyX,khojX,0548d,10472.050,273.43
3910,Feuil1,鎧,kai3,khəyH,khojH,0548e,64241.020,273.45 390.25,13,鎧,kai3,khəyH,khojH,0548e,64241.020,273.45 390.25
3911,Feuil1,鎧,kai3,khəyX,khojX,0548e,64241.020,273.45 390.25,13,鎧,kai3,khəyX,khojX,0548e,64241.020,273.45 390.25
3912,Feuil1,闓,kai1,khəy,khoj,0548f,74313.010,273.46 390.26,13,闓,kai1,khəy,khoj,0548f,74313.010,273.46 390.26
3913,Feuil1,闓,kai3,khəyX,khojX,0548f,74313.010,273.46 390.26,13,闓,kai3,khəyX,khojX,0548f,74313.010,273.46 390.26
3914,Feuil1,𧽊,hai2,həy,hoj,0548g,53496.120,,0,𧽊,hai2,həy,hoj,0548g,53496.120,
3915,Feuil1,螘,yi3,ṅiɨyX,ngj+jX,0548i,42878.110,243.16 255.43,13,螘,yi3,ṅiɨyX,ngj+jX,0548i,42878.110,243.16 255.43
3916,Feuil1,覬,ji4,kiyH,kijH,0548j,63672.130,353.43,6,覬,ji4,kiyH,kijH,0548j,63672.130,353.43
3917,Feuil1,希,xi1,xiɨy,xj+j,0549a,10731.190,065.38,6,希,xi1,xiɨy,xj+j,0549a,10731.190,065.38
3918,Feuil1,悕,xi1,xiɨy,xj+j,0549b,42306.050,065.47,6,悕,xi1,xiɨy,xj+j,0549b,42306.050,065.47
3919,Feuil1,晞,xi1,xiɨy,xj+j,0549c,21514.020,065.39,6,晞,xi1,xiɨy,xj+j,0549c,21514.020,065.39
3920,Feuil1,欷,xi1,xiɨy,xj+j,0549d,32140.060,065.49 361.20,13,欷,xi1,xiɨy,xj+j,0549d,32140.060,065.49 361.20
3921,Feuil1,狶,xi1,xiɨy,xj+j,0549e,21349.130,,0,狶,xi1,xiɨy,xj+j,0549e,21349.130,
3922,Feuil1,狶,xi3,xiɨyX,xj+jX,0549e,21349.130,,0,狶,xi3,xiɨyX,xj+jX,0549e,21349.130,
3923,Feuil1,豨,xi1,xiɨy,xj+j,0549f,63615.090,065.44 255.44,13,豨,xi1,xiɨy,xj+j,0549f,63615.090,065.44 255.44
3924,Feuil1,豨,xi3,xiɨyX,xj+jX,0549f,63615.090,065.44 255.44,13,豨,xi3,xiɨyX,xj+jX,0549f,63615.090,065.44 255.44
3925,Feuil1,睎,xi1,xiɨy,xj+j,0549g,42491.160,065.42,6,睎,xi1,xiɨy,xj+j,0549g,42491.160,065.42
3926,Feuil1,衣,yi1,qiɨy,'j+j,0550a,53074.010,065.52 361.40,13,衣,yi1,qiɨy,'j+j,0550a,53074.010,065.52 361.40
3927,Feuil1,衣,yi4,qiɨyH,'j+jH,0550a,53074.010,065.52 361.40,13,衣,yi4,qiɨyH,'j+jH,0550a,53074.010,065.52 361.40
3928,Feuil1,依,yi1,qiɨy,'j+j,0550f,10152.080,065.50,6,依,yi1,qiɨy,'j+j,0550f,10152.080,065.50
3929,Feuil1,依,yi3,qiɨyX,'j+jX,0550f,10152.080,065.50,6,依,yi3,qiɨyX,'j+jX,0550f,10152.080,065.50
3930,Feuil1,扆,yi3,qiɨyX,'j+jX,0550g,32263.040,254.41,6,扆,yi3,qiɨyX,'j+jX,0550g,32263.040,254.41
3931,Feuil1,哀,ai1,qəy,'oj,0550h,10620.100,099.05,6,哀,ai1,qəy,'oj,0550h,10620.100,099.05
3932,Feuil1,偯,yi3,qiɨyX,'j+jX,0550j,10194.060,254.43,6,偯,yi3,qiɨyX,'j+jX,0550j,10194.060,254.43
3933,Feuil1,夷,yi2,yiy,yij,0551a,10527.050,051.13,6,夷,yi2,yiy,yij,0551a,10527.050,051.13
3934,Feuil1,侇,yi2,yiy,yij,0551d,10147.020,,0,侇,yi2,yiy,yij,0551d,10147.020,
3935,Feuil1,姨,yi2,yiy,yij,0551e,21043.120,051.10,6,姨,yi2,yiy,yij,0551e,21043.120,051.10
3936,Feuil1,洟,ti4,theyH,thejH,0551f,31605.070,051.35 371.36,13,洟,ti4,theyH,thejH,0551f,31605.070,051.35 371.36
3937,Feuil1,洟,yi2,yiy,yij,0551f,31605.070,051.35 371.36,13,洟,yi2,yiy,yij,0551f,31605.070,051.35 371.36
3938,Feuil1,痍,yi2,yiy,yij,0551g,42671.020,051.21,6,痍,yi2,yiy,yij,0551g,42671.020,051.21
3939,Feuil1,䧅,yi2,yiy,yij,0551h,64126.050,051.22,6,䧅,yi2,yiy,yij,0551h,64126.050,051.22
3940,Feuil1,桋,yi2,yiy,yij,0551j,21197.050,051.24 088.03,13,桋,yi2,yiy,yij,0551j,21197.050,051.24 088.03
3941,Feuil1,荑,ti2,dey,dej,0551k,53202.060,051.23 088.19,13,荑,ti2,dey,dej,0551k,53202.060,051.23 088.19
3942,Feuil1,荑,yi2,yiy,yij,0551k,53202.060,051.23 088.19,13,荑,yi2,yiy,yij,0551k,53202.060,051.23 088.19
3943,Feuil1,旨,zhi3,ciyX,tsyijX,0552a,21485.070,247.05,6,旨,zhi3,ciyX,tsyijX,0552a,21485.070,247.05
3944,Feuil1,指,zhi3,ciyX,tsyijX,0552f,31873.050,247.06,6,指,zhi3,ciyX,tsyijX,0552f,31873.050,247.06
3945,Feuil1,脂,zhi1,ciy,tsyij,0552g,32069.060,050.43,6,脂,zhi1,ciy,tsyij,0552g,32069.060,050.43
3946,Feuil1,鮨,qi2,giy,gij,0552h,74687.180,054.30,6,鮨,qi2,giy,gij,0552h,74687.180,054.30
3947,Feuil1,䭫,qi3,kheyX,khejX,0552i,74501.100,,0,䭫,qi3,kheyX,khejX,0552i,74501.100,
3948,Feuil1,詣,yi4,ṅeyH,ngejH,0552k,63968.050,372.31,6,詣,yi4,ṅeyH,ngejH,0552k,63968.050,372.31
3949,Feuil1,耆,qi2,giy,gij,0552l,42780.040,054.22,6,耆,qi2,giy,gij,0552l,42780.040,054.22
3950,Feuil1,耆,zjo3,ciyX,tsyijX,0552l,42780.040,054.22,6,耆,zjo3,ciyX,tsyijX,0552l,42780.040,054.22
3951,Feuil1,鰭,qi2,giy,gij,0552m,74704.200,054.29,6,鰭,qi2,giy,gij,0552m,74704.200,054.29
3952,Feuil1,鬐,qi2,giy,gij,0552n,74531.120,054.20,6,鬐,qi2,giy,gij,0552n,74531.120,054.20
3953,Feuil1,稽,ji1,key,kej,0552o,42622.080,,0,稽,ji1,key,kej,0552o,42622.080,
3954,Feuil1,嗜,shi4,jiyH,dzyijH,0552p,10664.160,352.31,6,嗜,shi4,jiyH,dzyijH,0552p,10664.160,352.31
3955,Feuil1,蓍,shi1,śiy,syij,0552q,53260.090,054.19,6,蓍,shi1,śiy,syij,0552q,53260.090,054.19
3956,Feuil1,示,shi4,jiyH,dzyijH,0553a,42385.010,044.05 355.43,13,示,shi4,jiyH,dzyijH,0553a,42385.010,044.05 355.43
3957,Feuil1,視,shi4,jiyH,dzyijH,0553h,63665.190,247.13 352.34,13,視,shi4,jiyH,dzyijH,0553h,63665.190,247.13 352.34
3958,Feuil1,視,shi4,jiyX,dzyijX,0553h,63665.190,247.13 352.34,13,視,shi4,jiyX,dzyijX,0553h,63665.190,247.13 352.34
3959,Feuil1,祁,qi2,giy,gij,0553i,42385.070,054.27 247.08,13,祁,qi2,giy,gij,0553i,42385.070,054.27 247.08
3960,Feuil1,姊,zi3,tsiyX,tsijX,0554b,21032.090,,0,姊,zi3,tsiyX,tsijX,0554b,21032.090,
3961,Feuil1,姉,zi3,tsiyX,tsijX,0554c,21029.160,,0,姉,zi3,tsiyX,tsijX,0554c,21029.160,
3962,Feuil1,秭,zi3,tsiyX,tsijX,0554d,42594.140,248.05,6,秭,zi3,tsiyX,tsijX,0554d,42594.140,248.05
3963,Feuil1,笫,zi3,tṣiyX,tsrijX,0554f,52951.090,254.25,6,笫,zi3,tṣiyX,tsrijX,0554f,52951.090,254.25
3964,Feuil1,胏,zi3,tṣiyX,tsrijX,0554g,32051.030,254.26,6,胏,zi3,tṣiyX,tsrijX,0554g,32051.030,254.26
3965,Feuil1,柹,shi4,dẓiyX,dzrijX,0554h,21173.110,,0,柹,shi4,dẓiyX,dzrijX,0554h,21173.110,
3966,Feuil1,柿,shi4,dẓiyX,dzrijX,0554i,21188.020,,0,柿,shi4,dẓiyX,dzrijX,0554i,21188.020,
3967,Feuil1,䪡,ji1,tsey,tsej,0554j,74405.010,,0,䪡,ji1,tsey,tsej,0554j,74405.010,
3968,Feuil1,次,ci4,tshiyH,tshijH,0555a,32133.020,354.10,6,次,ci4,tshiyH,tshijH,0555a,32133.020,354.10
3969,Feuil1,佽,ci4,tshiyH,tshijH,0555c,10152.070,354.12,6,佽,ci4,tshiyH,tshijH,0555c,10152.070,354.12
3970,Feuil1,絘,ci4,tshiyH,tshijH,0555d,53398.020,354.14,6,絘,ci4,tshiyH,tshijH,0555d,53398.020,354.14
3971,Feuil1,咨,zi1,tsiy,tsij,0555e,10621.040,052.29,6,咨,zi1,tsiy,tsij,0555e,10621.040,052.29
3972,Feuil1,恣,zi4,tsiyH,tsijH,0555f,42292.090,354.08,6,恣,zi4,tsiyH,tsijH,0555f,42292.090,354.08
3973,Feuil1,粢,ji4,dzeyH,dzejH,0555g,53148.040,052.31,6,粢,ji4,dzeyH,dzejH,0555g,53148.040,052.31
3974,Feuil1,粢,zi1,tsiy,tsij,0555g,53148.040,052.31,6,粢,zi1,tsiy,tsij,0555g,53148.040,052.31
3975,Feuil1,資,zi1,tsiy,tsij,0555h,63640.040,052.30,6,資,zi1,tsiy,tsij,0555h,63640.040,052.30
3976,Feuil1,茨,ci2,dziy,dzij,0555i,53208.060,053.27,6,茨,ci2,dziy,dzij,0555i,53208.060,053.27
3977,Feuil1,餈,ci2,dziy,dzij,0555j,74452.020,053.30,6,餈,ci2,dziy,dzij,0555j,74452.020,053.30
3978,Feuil1,諮,zi1,tsiy,tsij,0555l,64000.170,052.35,6,諮,zi1,tsiy,tsij,0555l,64000.170,052.35
3979,Feuil1,䆅,ci2,dziy,dzij,0555m,42636.060,053.33,6,䆅,ci2,dziy,dzij,0555m,42636.060,053.33
3980,Feuil1,薋,ci2,dziy,dzij,0555n,53306.010,053.28,6,薋,ci2,dziy,dzij,0555n,53306.010,053.28
3981,Feuil1,兕,si4,ziyX,zijX,0556a,10270.030,247.25,6,兕,si4,ziyX,zijX,0556a,10270.030,247.25
3982,Feuil1,厶,si1,siy,sij,0557a,10383.090,054.13,6,厶,si1,siy,sij,0557a,10383.090,054.13
3983,Feuil1,私,si1,siy,sij,0557b,42589.060,054.11,6,私,si1,siy,sij,0557b,42589.060,054.11
3984,Feuil1,死,si3,siyX,sijX,0558a,21380.060,249.04,6,死,si3,siyX,sijX,0558a,21380.060,249.04
3985,Feuil1,師,shi1,ṣiy,srij,0559a,10740.020,051.36,6,師,shi1,ṣiy,srij,0559a,10740.020,051.36
3986,Feuil1,矢,shi3,śiy,syij,0560a,42580.010,248.32,6,矢,shi3,śiy,syij,0560a,42580.010,248.32
3987,Feuil1,屎,shi3,śiyX,syijX,0560a,20973.060,058.41 248.35,13,屎,shi3,śiyX,syijX,0560a,20973.060,058.41 248.35
3988,Feuil1,矢,shi3,śiyX,syijX,0560a,42580.010,248.32,6,矢,shi3,śiyX,syijX,0560a,42580.010,248.32
3989,Feuil1,雉,zhi4,ḍiyX,drijX,0560e,64097.010,249.01,6,雉,zhi4,ḍiyX,drijX,0560e,64097.010,249.01
3990,Feuil1,矧,shen3,śinX,syinX,0560i,42582.110,275.38,6,矧,shen3,śinX,syinX,0560i,42582.110,275.38
3991,Feuil1,矤,shen3,śinX,syinX,0560j,42582.010,275.37,6,矤,shen3,śinX,syinX,0560j,42582.010,275.37
3992,Feuil1,䀢,shun4,śiwinH,sywinH,0560k,42480.070,060.37 329.14 395.24,20,䀢,shun4,śiwinH,sywinH,0560k,42480.070,060.37 329.14 395.24
3993,Feuil1,薙,ti4,ḍiyX,drijX,0560m,53302.070,247.30 249.03 371.40,20,薙,ti4,ḍiyX,drijX,0560m,53302.070,247.30 249.03 371.40
3994,Feuil1,薙,ti4,theyH,thejH,0560m,53302.070,247.30 249.03 371.40,20,薙,ti4,theyH,thejH,0560m,53302.070,247.30 249.03 371.40
3995,Feuil1,薙,ti4,ziyX,zijX,0560m,53302.070,247.30 249.03 371.40,20,薙,ti4,ziyX,zijX,0560m,53302.070,247.30 249.03 371.40
3996,Feuil1,尸,shi1,śiy,syij,0561a,20963.140,054.16,6,尸,shi1,śiy,syij,0561a,20963.140,054.16
3997,Feuil1,屍,shi1,śiy,syij,0561c,20971.090,054.18 356.16,13,屍,shi1,śiy,syij,0561c,20971.090,054.18 356.16
3998,Feuil1,鳲,shi1,śiy,syij,0561e,74617.080,054.17,6,鳲,shi1,śiy,syij,0561e,74617.080,054.17
3999,Feuil1,履,lü3,liyX,lijX,0562a,20980.030,249.06,6,履,lü3,liyX,lijX,0562a,20980.030,249.06
4000,Feuil1,尼,ni2,neyH,nejH,0563a,20965.040,053.40,6,尼,ni2,neyH,nejH,0563a,20965.040,053.40
4001,Feuil1,尼,ni2,ṇiy,nrij,0563a,20965.040,053.40,6,尼,ni2,ṇiy,nrij,0563a,20965.040,053.40
4002,Feuil1,怩,ni2,ṇiy,nrij,0563b,42287.160,053.42,6,怩,ni2,ṇiy,nrij,0563b,42287.160,053.42
4003,Feuil1,柅,ni3,ṇiyH,nrijH,0563c,21189.090,053.41 249.30,13,柅,ni3,ṇiyH,nrijH,0563c,21189.090,053.41 249.30
